Key,Parent key,Code,Title
177513,165454,72121510,Floating oil and gas production storage and offloading system construction service
177514,165454,72121511,Offshore oil and gas production facility hookup and commissioning service
177515,165454,72121512,Offshore oil and gas production facility equipment installation and integration service
177516,165454,72121513,Oil and gas plant modular fabrication service
177517,165454,72121514,Oil and gas production platform and topside fabrication service
177518,165454,72121515,Floating oil and gas production system hull fabrication service
177519,165454,72121516,Fixed oil and gas offshore production facilities fabrication service
177520,165454,72121517,Liquid natural gas LNG plant construction service
177521,165183,72141216,Offshore construction vessel service
177522,165222,72151207,Heating and cooling and air conditioning HVAC installation and maintenance service
177523,165241,72151514,Standby or emergency power maintenance service
177524,165241,72151515,Electrical inspection service
177525,165252,72151608,Satellite system maintenance or repair service
177526,165252,72151609,Satellite system hub support service
177527,165258,72151704,Safety instrumented system installation and maintenance service
177528,165262,72151803,Vending machine installation and maintenance service
177529,165363,72153303,Service station equipment maintenance and or repair service
177530,165371,72153613,Office furniture lease and maintenance service
177531,165392,72154054,Catalyst loading or removal service
177532,165392,72154055,Tank cleaning service
177533,165392,72154056,Tank maintenance or repair service
177534,165392,72154057,Storage tank rental service
177535,165392,72154058,Tank and line testing service
177536,165392,72154059,Leak detection sealing and repair service
177537,165392,72154060,Degassing service
177538,165392,72154061,Air filtration service
177539,165392,72154062,Hot tapping service
177540,165392,72154063,Stopple or line stopping service
177541,165392,72154064,Portable lighting equipment rental service
177542,165212,72154100,Distribution and conditioning system equipment maintenance and repair services
177543,177542,72154101,Air compressor rental and maintenance service
177544,177542,72154102,Heat exchanger maintenance or repair service
177545,177542,72154103,Rotary pump maintenance or repair service
177546,177542,72154104,Gearbox maintenance and repair service
177547,177542,72154105,Control valve maintenance and repair service
177548,177542,72154106,Reciprocating compressor rental and maintenance service
177549,177542,72154107,Centrifugal compressor rental and maintenance service
177550,177542,72154108,Reciprocating pump maintenance or repair service
177551,177542,72154109,Centrifugal pump maintenance or repair service
177552,177542,72154110,Fin fan cooling tower maintenance and repair service
177553,165212,72154200,Instrumentation installation maintenance and repair services
177554,165212,72154300,Motive and electrical power generation equipment maintenance and repair services
177555,177554,72154301,Turbine equipment maintenance or repair service
177556,165212,72154400,Pipefitting fabrication and maintenance services
177557,177556,72154401,Pipefitting fabrication service
177558,177556,72154402,Pipefitting maintenance or repair service
177559,165212,72154500,Heavy equipment installation and maintenance services
177560,177559,72154502,Crane maintenance and repair service
177561,177559,72154503,Crane rental service
177562,114259,73152109,Industrial weight scale maintenance and rental service
177565,107354,77102000,Environmental reporting services
177567,177565,77102002,Emission reporting compliance service
177569,177565,77102004,Waste generation or disposal reporting service
177576,108609,78102103,Pipeline inline inspection service
177577,108627,78111705,Oil and gas offshore platform personnel transportation service
177578,108631,78111810,Limousine or town car service
177579,108631,78111811,Vehicle leasing of light trucks and sport utility vehicles
177580,108631,78111812,Vehicle leasing of passenger vans or minivans
177581,108649,78131702,Above ground storage or tankage service
177582,108655,78141504,Supplier or vendor managed freight and rebilling
177583,108663,78141704,Dead man anchor service
177584,108666,78141804,Loading terminal facility management
177585,108666,78141805,Aerodrome or airport or aviation facility operations service
177586,108666,78141806,Oil and gas offshore support shore base service
177587,107362,78141900,Transport container rental services
177590,111534,78181509,Rail car inspection and maintenance service
177591,111533,78181800,Fixed wing aircraft maintenance and repair services
177596,108670,80101511,Human resources consulting service
177597,108731,80131504,Offshore temporary housing service
177598,108731,80131505,Portable or modular office rental service
177599,108731,80131506,Portable toilet rental service
177600,108753,80141630,Direct marketing print service
177601,108799,81101713,Electronic measurement and recording instrument engineering and design service
177606,112934,81112221,Point of sale software maintenance service
177607,112934,81112222,Facility operation and maintenance management software maintenance
177608,150826,81112308,Point of sale hardware maintenance and support service
177609,150826,81112309,Point of sale hardware installation or implementation service
177610,107379,81141900,Manufacturing technology research and development services
177611,177610,81141901,Product research and development service
177612,177610,81141902,Application or technology research and development service
177615,107417,86132000,Management education and training services
177616,177615,86132001,Executive coaching service
177620,100003,10101518,Alpaca
177621,100019,10101607,Live guinea fowl
177666,100066,10131605,Animal transport cage
177668,100085,10151540,Centrocema or butterfly pea seed or seedlings
177669,100085,10151541,Nettle seed or seedlings
177685,100138,10152008,Coffee seed or seedlings
177696,100138,10152048,Castor oil bush seed or cutting
177852,100282,11121625,Eucalyptus wood
177853,100282,11121624,Copaiba wood
177854,100282,11121623,Capirona wood
177855,100282,11121622,Catahua wood
177856,100282,11121621,Pashaco wood
177858,100316,11131609,Bovine semen
177889,100758,14111544,Security paper
177890,133347,14111829,Pre-printed notepad
177891,100754,14121510,Test liner paperboard
177892,100754,14121509,Composite paper or paperboard without surface coating
177893,100754,14121508,Kaolin treated paperboard
177894,107492,14121813,Satin paper
177895,142146,14122204,Impressed stamp paper
177921,100940,21101916,Milking machine parts and accessories
177922,100949,21102009,"Cleaning, sorting, and grading machine parts and accessories"
177923,100990,22101539,Earthmoving machinery parts and accessories
177937,101324,24111515,Unwoven fabric bag
177939,101438,25101614,Load motovan
177960,107545,25181720,Trailer and semi-trailer parts
177972,103543,30181702,Faucet unit
177976,103233,31211523,High temperature paint
177998,103497,40101723,Thermoelectric cooler
178016,116675,41104023,Water sampler accessories
178017,116702,41104214,Reverse osmosis equipment parts and accessories
178018,103919,41111652,Compressometer
178020,116853,41115340,Photometer accessories
178021,116858,41115417,Atomic absorption AA spectrometer accessories
178022,116858,41115418,Spectrophotometer accessories
178023,116916,41116019,Hormone analyzer reagent
178024,112954,41123006,Desiccator accessories
178025,117352,43201905,Tape unit cleaning kit
178026,104844,43211519,Electronic reader or E-reader
178027,111230,43212003,Monitor components
178028,117498,43231516,Audit software
178029,117498,43231517,Procedure management software
178030,104945,43232314,Business intelligence and data analysis software
178031,104970,43232509,Voice synthesizer and recognition software
178032,105034,43232615,Facial recognition software
178033,105034,43232616,Legal management software
178034,105034,43232617,Meteorological control software
178035,105034,43232618,Radar image treatment software
178036,105034,43232619,Satellite image treatment software
178037,105005,43233006,Virtual machine software
178038,105041,44101511,Mimeograph and accessories
178039,105056,44101904,Protectograph
178040,105088,44102504,Paper and plastic counter
178041,105108,44103127,Photocopier toner
178042,111239,44103207,Time card or time clock machine accessories
178043,105118,44111523,Desk organizer accessories kit
178044,105131,44122035,Lever arch file
178045,105131,44122036,Box file
178046,105131,44122037,Ring binder
178048,105217,45101520,Industrial sign and label portable printer
178049,105226,45101613,Industrial sign and label benchtop printer accessories
178050,105226,45101614,Industrial sign and label portable printer accessories
178051,105238,45101710,Industrial sign and label printer ink
178052,105238,45101711,Industrial sign and label printer ribbon
178053,105298,45121631,Electronic viewfinder
178054,105298,45121632,Photographic flashlight apparatus
178055,105302,45121721,Monocomparator and accessories
178058,105396,46171700,Vehicle access control
178059,178058,46171701,Vehicle parking permit
178061,132496,46182407,Chemical spill safety kit
178062,105325,46210000,Workplace safety equipment and supplies and training materials
178063,178062,46211600,Work area marking and visual indicators
178064,178062,46211500,Workplace safety training aids and materials
178065,178063,46211602,Work area warning posts and chains
178066,178063,46211601,Work area barricade tape and flags
178067,178064,46211504,Workplace safety internet based training
178068,178064,46211503,Workplace safety training manual or handbook
178069,178064,46211502,Workplace safety training video
178070,178064,46211501,Workplace safety training kit
178072,105538,47111510,Laundry wash tub or basin
178073,105559,47121816,Cleaning solution dispenser and accessories
178075,142278,42143304,Chemotherapy preparation pads
178076,105643,48101821,Commercial nut cracker or opener
178077,178354,90101902,Coffee or hot drink vending machine rental and maintenance service
178078,178354,90101901,Coffee machine and grinder rental and maintenance service
178097,106251,50181710,Bakers yeast
178100,106319,50201717,"Coffee, green"
178113,114742,50221108,Rice grain
178150,107082,53101806,Poncho
178152,112970,53102717,Sport uniform
178156,107193,53131649,Bath and body powder
178157,107193,53131648,Insect repellant
178160,107235,54111710,Watch or clock movement
178177,133854,60101734,Flip chart
178195,108042,70161705,Bush and forest ecology and conservation service
178196,108042,70161711,Mangrove swamp ecology and conservation service
178197,108042,70161710,Wetland ecology and conservation service
178201,108042,70161706,Coastal ecology and conservation service
178203,108116,72101521,Building framing service
178204,108116,72101520,Roof framing service
178205,108116,72101519,Gas fitting installation service
178206,112978,72102906,Landscape architecture service
178207,165437,72103305,Drain laying service
178208,165162,72141130,Ornamental fountain construction and or remodelling service
178209,165162,72141129,Park and garden construction and or remodelling service
