city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Middletown,Middletown,NY,New York,36071,Orange,41.4459,-74.4236,58592,2048,polygon,FALSE,TRUE,America/New_York,2,10940,1840000585
Caldwell,Caldwell,ID,Idaho,16027,Canyon,43.6453,-116.6591,58481,998,polygon,FALSE,TRUE,America/Boise,3,83607 83605,1840018641
San Rafael,San Rafael,CA,California,6041,Marin,37.9905,-122.5222,58440,1361,polygon,FALSE,TRUE,America/Los_Angeles,3,94901 94903 94915,1840021513
Richland,Richland,WA,Washington,53005,Benton,46.2824,-119.2938,58225,573,polygon,FALSE,TRUE,America/Los_Angeles,3,99352 99354,1840019889
St. Peters,St. Peters,MO,Missouri,29183,St. Charles,38.7824,-90.6061,58212,1003,polygon,FALSE,TRUE,America/Chicago,3,63376,1840009721
Wesley Chapel,Wesley Chapel,FL,Florida,12101,Pasco,28.2106,-82.3238,58208,511,polygon,FALSE,FALSE,America/New_York,3,33543 33545 33559 33544,1840014118
Hendersonville,Hendersonville,TN,Tennessee,47165,Sumner,36.3063,-86.5998,58113,714,polygon,FALSE,TRUE,America/Chicago,3,37075 37077,1840014419
White Plains,White Plains,NY,New York,36119,Westchester,41.022,-73.7549,58109,2291,polygon,FALSE,TRUE,America/New_York,2,10603 10601 10604 10605 10606 10602,1840003477
Huntersville,Huntersville,NC,North Carolina,37119,Mecklenburg,35.4058,-80.8727,58098,550,polygon,FALSE,TRUE,America/New_York,3,28078 28070,1840016349
Santee,Santee,CA,California,6073,San Diego,32.8554,-116.9851,58081,1355,polygon,FALSE,TRUE,America/Los_Angeles,3,92071,1840021992
Jefferson City,Jefferson City,MO,Missouri,29051,Cole,38.5676,-92.1759,58025,457,polygon,FALSE,TRUE,America/Chicago,2,65101 65109 65102 65103 65104 65105 65106 65107 65108 65110 65111,1840008615
Beckley,Beckley,WV,West Virginia,54081,Raleigh,37.7878,-81.1841,57942,647,polygon,FALSE,TRUE,America/New_York,3,25801,1840006350
Arcadia,Arcadia,CA,California,6037,Los Angeles,34.1342,-118.0373,57939,2047,polygon,FALSE,TRUE,America/Los_Angeles,2,91007 91006 91066 91077,1840019223
Titusville,Titusville,FL,Florida,12009,Brevard,28.5727,-80.8193,57891,615,polygon,FALSE,TRUE,America/New_York,3,32796 32780 32781,1840015962
Cartersville,Cartersville,GA,Georgia,13015,Bartow,34.1639,-84.8007,57873,289,polygon,FALSE,TRUE,America/New_York,3,30121 30120,1840014701
Walla Walla,Walla Walla,WA,Washington,53071,Walla Walla,46.067,-118.3366,57860,926,polygon,FALSE,TRUE,America/Los_Angeles,3,99362,1840021174
Orland Park,Orland Park,IL,Illinois,17031,Cook,41.6074,-87.8619,57857,1014,polygon,FALSE,TRUE,America/Chicago,3,60467 60462,1840011310
Towson,Towson,MD,Maryland,24005,Baltimore,39.3944,-76.619,57817,1577,polygon,FALSE,FALSE,America/New_York,3,21210 21212 21239 21252 21209 21204 21286 21139 21284 21285,1840005695
Weymouth,Weymouth,MA,Massachusetts,25021,Norfolk,42.1984,-70.9466,57746,1329,polygon,FALSE,TRUE,America/New_York,3,02191 02190 02188 02189,1840132442
Parker,Parker,CO,Colorado,8035,Douglas,39.5084,-104.7753,57706,1003,polygon,FALSE,TRUE,America/Denver,3,80138 80134,1840022454
Palm Beach Gardens,Palm Beach Gardens,FL,Florida,12099,Palm Beach,26.8466,-80.1679,57704,379,polygon,FALSE,TRUE,America/New_York,3,33418 33410 33412 33403,1840015125
Bozeman,Bozeman,MT,Montana,30031,Gallatin,45.6832,-111.0552,57695,945,polygon,FALSE,TRUE,America/Denver,3,59718 59715 59719,1840018509
East Stroudsburg,East Stroudsburg,PA,Pennsylvania,42089,Monroe,41.0023,-75.1779,57577,1416,polygon,FALSE,TRUE,America/New_York,3,18301,1840003507
Huntington Park,Huntington Park,CA,California,6037,Los Angeles,33.98,-118.2167,57509,7370,polygon,FALSE,TRUE,America/Los_Angeles,2,90255,1840019235
Taunton,Taunton,MA,Massachusetts,25005,Bristol,41.9036,-71.0943,57464,475,polygon,FALSE,TRUE,America/New_York,3,02780 02767 02718,1840003220
Midwest City,Midwest City,OK,Oklahoma,40109,Oklahoma,35.463,-97.3709,57407,907,polygon,FALSE,TRUE,America/Chicago,3,73110 73141 73130 73140 73196,1840020425
Medford,Medford,MA,Massachusetts,25017,Middlesex,42.4234,-71.1087,57341,2733,polygon,FALSE,TRUE,America/New_York,2,02155 02153 02156,1840000431
Goldsboro,Goldsboro,NC,North Carolina,37191,Wayne,35.3778,-77.972,57278,462,polygon,FALSE,TRUE,America/New_York,3,27534 27530 27531 27532 27533,1840013432
Euless,Euless,TX,Texas,48439,Tarrant,32.8508,-97.0799,57197,1368,polygon,FALSE,TRUE,America/Chicago,3,76040 76051 76039,1840020693
Manhattan,Manhattan,KS,Kansas,20161,Riley,39.1886,-96.6046,57046,1062,polygon,FALSE,TRUE,America/Chicago,3,66506 66502 66503 66505,1840001589
Shoreline,Shoreline,WA,Washington,53033,King,47.7564,-122.3426,57027,1892,polygon,FALSE,TRUE,America/Los_Angeles,3,98155 98177 98133 98160,1840021118
Lake Havasu City,Lake Havasu City,AZ,Arizona,4015,Mohave,34.5006,-114.3113,56820,465,polygon,FALSE,TRUE,America/Los_Angeles,3,86403 86406 86404 86405,1840021044
Smyrna,Smyrna,GA,Georgia,13067,Cobb,33.8633,-84.5168,56666,1406,polygon,FALSE,TRUE,America/New_York,3,30126 30082 30080 30081,1840015634
Cape Girardeau,Cape Girardeau,MO,Missouri,29031,Cape Girardeau,37.3108,-89.5597,56551,538,polygon,FALSE,TRUE,America/Chicago,3,63703 63701,1840007598
Tamiami,Tamiami,FL,Florida,12086,Miami-Dade,25.7556,-80.4016,56225,3080,polygon,FALSE,FALSE,America/New_York,2,33175 33182 33184 33265,1840029085
Kendale Lakes,Kendale Lakes,FL,Florida,12086,Miami-Dade,25.7081,-80.4078,56182,2686,polygon,FALSE,FALSE,America/New_York,2,33175 33183,1840029045
Grants Pass,Grants Pass,OR,Oregon,41033,Josephine,42.4333,-123.3317,55837,1279,polygon,FALSE,TRUE,America/Los_Angeles,3,97526 97527 97528,1840020087
Blue Springs,Blue Springs,MO,Missouri,29095,Jackson,39.0124,-94.2721,55829,961,polygon,FALSE,TRUE,America/Chicago,3,64014 64015 64013,1840007396
Southaven,Southaven,MS,Mississippi,28033,DeSoto,34.9514,-89.9787,55780,521,polygon,FALSE,TRUE,America/Chicago,3,38651 38671 38672,1840015519
Tinley Park,Tinley Park,IL,Illinois,17031,Cook,41.567,-87.805,55773,1336,polygon,FALSE,TRUE,America/Chicago,3,60487 60477,1840011331
Diamond Bar,Diamond Bar,CA,California,6037,Los Angeles,33.9991,-117.8161,55720,1446,polygon,FALSE,TRUE,America/Los_Angeles,3,91789 91765,1840019244
Pittsfield,Pittsfield,MA,Massachusetts,25003,Berkshire,42.4517,-73.2605,55697,402,polygon,FALSE,TRUE,America/New_York,3,01201 01202 01203,1840003116
Eagle Pass,Eagle Pass,TX,Texas,48323,Maverick,28.7125,-100.484,55686,1216,polygon,FALSE,TRUE,America/Matamoros,3,78852,1840019690
New Brunswick,New Brunswick,NJ,New Jersey,34023,Middlesex,40.487,-74.445,55676,4108,polygon,FALSE,TRUE,America/New_York,2,08901 08875 08906 08933,1840001339
Lenexa,Lenexa,KS,Kansas,20091,Johnson,38.9609,-94.8018,55625,630,polygon,FALSE,TRUE,America/Chicago,3,66214 66215 66216 66217 66219 66227 66220 66250,1840001639
Hazleton,Hazleton,PA,Pennsylvania,42079,Luzerne,40.9504,-75.9724,55604,1592,polygon,FALSE,TRUE,America/New_York,3,18201,1840000753
Twin Falls,Twin Falls,ID,Idaho,16083,Twin Falls,42.5645,-114.4615,55556,1008,polygon,FALSE,TRUE,America/Boise,3,83301 83303,1840021301
Brookhaven,Brookhaven,GA,Georgia,13089,DeKalb,33.8744,-84.3314,55554,1847,polygon,FALSE,TRUE,America/New_York,3,30329 30319 31119,1840029224
Novato,Novato,CA,California,6041,Marin,38.092,-122.5576,55516,780,polygon,FALSE,TRUE,America/Los_Angeles,3,94949 94945 94947 94998,1840020260
Tigard,Tigard,OR,Oregon,41067,Washington,45.4237,-122.7845,55514,1680,polygon,FALSE,TRUE,America/Los_Angeles,3,97224 97223 97281,1840021206
Highland,Highland,CA,California,6071,San Bernardino,34.1113,-117.1654,55417,1141,polygon,FALSE,TRUE,America/Los_Angeles,3,92359 92410 92346,1840020405
Fountain Valley,Fountain Valley,CA,California,6059,Orange,33.7105,-117.9514,55357,2356,polygon,FALSE,TRUE,America/Los_Angeles,2,92708 92728,1840020575
Dearborn Heights,Dearborn Heights,MI,Michigan,26163,Wayne,42.3164,-83.2769,55353,1820,polygon,FALSE,TRUE,America/Detroit,3,48127 48125,1840003970
Grapevine,Grapevine,TX,Texas,48439,Tarrant,32.9343,-97.0744,55281,667,polygon,FALSE,TRUE,America/Chicago,3,76051 76099,1840020697
Fond du Lac,Fond du Lac,WI,Wisconsin,55039,Fond du Lac,43.7718,-88.4396,55209,869,polygon,FALSE,TRUE,America/Chicago,3,54937 54935 54936,1840002603
Hacienda Heights,Hacienda Heights,CA,California,6037,Los Angeles,33.997,-117.9728,55188,1906,polygon,FALSE,FALSE,America/Los_Angeles,3,91745 91716,1840017921
Ithaca,Ithaca,NY,New York,36109,Tompkins,42.4442,-76.5032,55137,2209,polygon,FALSE,TRUE,America/New_York,2,14853 14850 14851,1840000442
Apple Valley,Apple Valley,MN,Minnesota,27037,Dakota,44.7457,-93.2006,55135,1254,polygon,FALSE,TRUE,America/Chicago,3,55124,1840006768
Chicopee,Chicopee,MA,Massachusetts,25013,Hampden,42.1764,-72.5719,55126,929,polygon,FALSE,TRUE,America/New_York,3,01020 01022 01013 01014 01021,1840000462
Oak Lawn,Oak Lawn,IL,Illinois,17031,Cook,41.7139,-87.7528,55022,2478,polygon,FALSE,TRUE,America/Chicago,2,60453,1840011306
Cathedral City,Cathedral City,CA,California,6065,Riverside,33.8363,-116.4642,55007,944,polygon,FALSE,TRUE,America/Los_Angeles,3,92241 92234 92235,1840019293
Delano,Delano,CA,California,6029,Kern,35.767,-119.2637,54917,1448,polygon,FALSE,TRUE,America/Los_Angeles,3,93215,1840019151
Bentonville,Bentonville,AR,Arkansas,5007,Benton,36.3546,-94.2306,54909,627,polygon,FALSE,TRUE,America/Chicago,3,72712 72713,1840013319
Stonecrest,Stonecrest,GA,Georgia,13089,DeKalb,33.6842,-84.1372,54903,566,polygon,FALSE,TRUE,America/New_York,3,30035 30038 30058,1840029466
Kettering,Kettering,OH,Ohio,39113,Montgomery,39.6957,-84.1495,54855,1133,polygon,FALSE,TRUE,America/New_York,3,45440 45409 45429 45420 45419 45469 45479,1840003783
Colton,Colton,CA,California,6071,San Bernardino,34.0538,-117.3254,54824,1362,polygon,FALSE,TRUE,America/Los_Angeles,3,92324,1840019120
Kingston,Kingston,NY,New York,36111,Ulster,41.9295,-73.9968,54791,1176,polygon,FALSE,TRUE,America/New_York,3,12401 12402,1840000493
West Haven,West Haven,CT,Connecticut,9009,New Haven,41.2739,-72.9672,54620,1961,polygon,FALSE,TRUE,America/New_York,3,06516 06504,1840004852
St. Cloud,St. Cloud,FL,Florida,12097,Osceola,28.2294,-81.2829,54579,1038,polygon,FALSE,TRUE,America/New_York,3,34769 34771 34772,1840015971
Normal,Normal,IL,Illinois,17113,McLean,40.5218,-88.9881,54469,1149,polygon,FALSE,TRUE,America/Chicago,3,61761 61790,1840009401
Berwyn,Berwyn,IL,Illinois,17031,Cook,41.8433,-87.7909,54391,5378,polygon,FALSE,TRUE,America/Chicago,2,60402,1840007027
Milford,Milford,CT,Connecticut,9009,New Haven,41.2256,-73.0616,54328,945,polygon,FALSE,TRUE,America/New_York,3,06461 06460,1840028594
Aloha,Aloha,OR,Oregon,41067,Washington,45.492,-122.8726,54287,2851,polygon,FALSE,FALSE,America/Los_Angeles,2,97007 97006 97003 97078,1840017414
Arroyo Grande,Arroyo Grande,CA,California,6079,San Luis Obispo,35.1241,-120.5845,54177,1168,polygon,FALSE,TRUE,America/Los_Angeles,3,93420 93421,1840019125
Minnetonka,Minnetonka,MN,Minnesota,27053,Hennepin,44.9322,-93.4598,54064,775,polygon,FALSE,TRUE,America/Chicago,3,55305 55345 55343 55391,1840007831
Rosemead,Rosemead,CA,California,6037,Los Angeles,34.0689,-118.0823,54058,4043,polygon,FALSE,TRUE,America/Los_Angeles,2,91770 91771 91772,1840020495
Paramount,Paramount,CA,California,6037,Los Angeles,33.8976,-118.1652,53955,4405,polygon,FALSE,TRUE,America/Los_Angeles,2,90723,1840020504
Yucaipa,Yucaipa,CA,California,6071,San Bernardino,34.0336,-117.0429,53921,735,polygon,FALSE,TRUE,America/Los_Angeles,3,92399,1840021732
Brunswick,Brunswick,GA,Georgia,13127,Glynn,31.145,-81.474,53914,367,polygon,FALSE,TRUE,America/New_York,3,31520 31521,1840013875
Williamsport,Williamsport,PA,Pennsylvania,42081,Lycoming,41.2398,-77.0371,53861,1246,polygon,FALSE,TRUE,America/New_York,3,17701 17703 17705 17720,1840000637
Elyria,Elyria,OH,Ohio,39093,Lorain,41.3761,-82.1063,53757,1009,polygon,FALSE,TRUE,America/New_York,3,44035 44036,1840000643
Leesburg,Leesburg,VA,Virginia,51107,Loudoun,39.1058,-77.5544,53727,1673,polygon,FALSE,TRUE,America/New_York,3,20176 20175 20177 20178,1840005872
Mount Prospect,Mount Prospect,IL,Illinois,17031,Cook,42.0641,-87.9375,53719,1934,polygon,FALSE,TRUE,America/Chicago,3,60056,1840011300
Pinellas Park,Pinellas Park,FL,Florida,12103,Pinellas,27.8589,-82.7078,53637,1289,polygon,FALSE,TRUE,America/New_York,3,33781 33782 33762 33760 33773 33780,1840015112
Bellevue,Bellevue,NE,Nebraska,31153,Sarpy,41.1535,-95.9357,53544,1247,polygon,FALSE,TRUE,America/Chicago,3,68123 68147 68005 68157,1840007142
West Sacramento,West Sacramento,CA,California,6113,Yolo,38.5557,-121.5504,53519,962,polygon,FALSE,TRUE,America/Los_Angeles,3,95605 95691 95798 95799 95899,1840021483
Apopka,Apopka,FL,Florida,12095,Orange,28.7014,-81.5304,53447,613,polygon,FALSE,TRUE,America/New_York,3,32712 32703 32768,1840014093
Lewiston,Lewiston,ID,Idaho,16069,Nez Perce,46.3934,-116.9934,53384,731,polygon,FALSE,TRUE,America/Los_Angeles,3,83501,1840019897
Grand Island,Grand Island,NE,Nebraska,31079,Hall,40.9214,-98.3584,53296,665,polygon,FALSE,TRUE,America/Chicago,3,68803 68801,1840000956
Palm Desert,Palm Desert,CA,California,6065,Riverside,33.7378,-116.3695,53275,767,polygon,FALSE,TRUE,America/Los_Angeles,3,92260 92211 92255,1840020555
Milford city ,Milford city ,CT,Connecticut,9009,New Haven,41.2256,-73.0625,53195,937,polygon,FALSE,TRUE,America/New_York,3,06461 06460,1840028605
Watertown,Watertown,NY,New York,36045,Jefferson,43.9734,-75.9094,53163,1061,polygon,FALSE,TRUE,America/New_York,3,13601,1840002200
Little Elm,Little Elm,TX,Texas,48121,Denton,33.1856,-96.929,53126,1151,polygon,FALSE,TRUE,America/Chicago,3,75068 76227,1840020640
Chambersburg,Chambersburg,PA,Pennsylvania,42055,Franklin,39.9315,-77.6556,53083,1178,polygon,FALSE,TRUE,America/New_York,3,17201,1840001410
Revere,Revere,MA,Massachusetts,25025,Suffolk,42.4192,-71.0036,53073,3592,polygon,FALSE,TRUE,America/New_York,2,2151,1840000457
Peabody,Peabody,MA,Massachusetts,25009,Essex,42.5335,-70.9724,53070,1262,polygon,FALSE,TRUE,America/New_York,3,01960 01961,1840000414
Wylie,Wylie,TX,Texas,48085,Collin,33.0362,-96.5161,53067,928,polygon,FALSE,TRUE,America/Chicago,3,75098 75173 75407 75166,1840022018
Beaufort,Beaufort,SC,South Carolina,45013,Beaufort,32.4597,-80.7235,53051,212,polygon,FALSE,TRUE,America/New_York,3,29902 29904 29906 29901,1840013818
Aspen Hill,Aspen Hill,MD,Maryland,24031,Montgomery,39.0928,-77.0823,53049,2134,polygon,FALSE,FALSE,America/New_York,2,20853 20906 20897 20908 20916,1840005825
DeSoto,DeSoto,TX,Texas,48113,Dallas,32.5992,-96.8633,52988,945,polygon,FALSE,TRUE,America/Chicago,3,75115 75123,1840019441
Helena,Helena,MT,Montana,30049,Lewis and Clark,46.5965,-112.0202,52936,760,polygon,FALSE,TRUE,America/Denver,2,59601 59602 59623 59624 59625 59626,1840019820
Edina,Edina,MN,Minnesota,27053,Hennepin,44.8914,-93.3602,52857,1320,polygon,FALSE,TRUE,America/Chicago,3,55424 55436 55435 55439 55410,1840007822
Wheaton,Wheaton,IL,Illinois,17043,DuPage,41.8561,-88.1083,52745,1801,polygon,FALSE,TRUE,America/Chicago,3,60187 60189,1840010166
West New York,West New York,NJ,New Jersey,34017,Hudson,40.7856,-74.0093,52723,20473,polygon,FALSE,TRUE,America/New_York,2,7093,1840001035
Hoboken,Hoboken,NJ,New Jersey,34017,Hudson,40.7453,-74.0279,52677,16268,polygon,FALSE,TRUE,America/New_York,2,7030,1840003599
Lacey,Lacey,WA,Washington,53067,Thurston,47.046,-122.7934,52592,1187,polygon,FALSE,TRUE,America/Los_Angeles,3,98503 98516 98509,1840019866
Summerville,Summerville,SC,South Carolina,45035,Dorchester,33.0015,-80.1799,52549,1030,polygon,FALSE,TRUE,America/New_York,3,29485 29483 29484,1840016886
Oak Park,Oak Park,IL,Illinois,17031,Cook,41.8872,-87.7899,52381,4303,polygon,FALSE,TRUE,America/Chicago,2,60301 60302 60304 60303,1840011307
Maricopa,Maricopa,AZ,Arizona,4021,Pinal,33.0404,-112.0006,52127,470,polygon,FALSE,TRUE,America/Phoenix,3,85138 85139,1840020629
Lompoc,Lompoc,CA,California,6083,Santa Barbara,34.6618,-120.4714,52020,1423,polygon,FALSE,TRUE,America/Los_Angeles,3,93436 93438,1840020468
Kentwood,Kentwood,MI,Michigan,26081,Kent,42.8852,-85.5925,51898,958,polygon,FALSE,TRUE,America/Detroit,3,49548 49512 49546 49508 49518 49560,1840002930
Levittown,Levittown,PA,Pennsylvania,42017,Bucks,40.1537,-74.853,51818,1969,polygon,FALSE,FALSE,America/New_York,3,19054 19055 19056 19057 19058,1840005408
Sierra Vista,Sierra Vista,AZ,Arizona,4003,Cochise,31.563,-110.3153,51731,109,polygon,FALSE,TRUE,America/Phoenix,3,85650 85635 85613 85670 85671,1840022103
Levittown,Levittown,NY,New York,36059,Nassau,40.7241,-73.5125,51634,2926,polygon,FALSE,FALSE,America/New_York,2,11714 11756 11783,1840005270
Madison,Madison,AL,Alabama,1089,Madison,34.7114,-86.7626,51593,657,polygon,FALSE,TRUE,America/Chicago,3,35758 35756,1840015524
Smyrna,Smyrna,TN,Tennessee,47149,Rutherford,35.9722,-86.5253,51586,657,polygon,FALSE,TRUE,America/Chicago,3,37167,1840017758
Glendora,Glendora,CA,California,6037,Los Angeles,34.1449,-117.8468,51544,1020,polygon,FALSE,TRUE,America/Los_Angeles,3,91740 91741,1840020484
Burien,Burien,WA,Washington,53033,King,47.4762,-122.3394,51500,1980,polygon,FALSE,TRUE,America/Los_Angeles,3,98146 98148 98168 98166 98062,1840018420
Perth Amboy,Perth Amboy,NJ,New Jersey,34023,Middlesex,40.5203,-74.2724,51390,4255,polygon,FALSE,TRUE,America/New_York,2,08861 08862,1840001340
Herriman,Herriman,UT,Utah,49035,Salt Lake,40.4899,-112.0171,51348,916,polygon,FALSE,TRUE,America/Denver,3,84096,1840020155
Farmington,Farmington,NM,New Mexico,35045,San Juan,36.7555,-108.1823,51309,497,polygon,FALSE,TRUE,America/Denver,3,87401 87402 87415,1840020349
New Bern,New Bern,NC,North Carolina,37049,Craven,35.0955,-77.0723,51308,409,polygon,FALSE,TRUE,America/New_York,3,28560 28562 28561,1840014591
Placentia,Placentia,CA,California,6059,Orange,33.8807,-117.8553,51233,2990,polygon,FALSE,TRUE,America/Los_Angeles,2,92870 92811 92871,1840020583
Hinesville,Hinesville,GA,Georgia,13179,Liberty,31.8247,-81.6135,51206,707,polygon,FALSE,TRUE,America/New_York,3,31313 31310,1840014931
Beaumont,Beaumont,CA,California,6065,Riverside,33.9076,-116.9766,51063,650,polygon,FALSE,TRUE,America/Los_Angeles,3,92223,1840019298
Collierville,Collierville,TN,Tennessee,47157,Shelby,35.0471,-89.6988,51040,544,polygon,FALSE,TRUE,America/Chicago,3,38139 38017 38027,1840016403
West Lafayette,West Lafayette,IN,Indiana,18157,Tippecanoe,40.4432,-86.9239,50996,1449,polygon,FALSE,TRUE,America/Indiana/Indianapolis,3,47906 47907 47996,1840010430
Florissant,Florissant,MO,Missouri,29189,St. Louis,38.7996,-90.3269,50952,1567,polygon,FALSE,TRUE,America/Chicago,3,63033 63031 63032,1840008586
Hoffman Estates,Hoffman Estates,IL,Illinois,17031,Cook,42.0639,-88.1468,50932,933,polygon,FALSE,TRUE,America/Chicago,3,60010 60192 60195 60169 60120 60094 60159 60179,1840011263
Queen Creek,Queen Creek,AZ,Arizona,4013,Maricopa,33.2386,-111.6343,50890,606,polygon,FALSE,TRUE,America/Phoenix,3,85142 85140,1840021944
Aliso Viejo,Aliso Viejo,CA,California,6059,Orange,33.5792,-117.7289,50887,2839,polygon,FALSE,TRUE,America/Los_Angeles,2,92656,1840019321
Kannapolis,Kannapolis,NC,North Carolina,37025,Cabarrus,35.4764,-80.6403,50841,602,polygon,FALSE,TRUE,America/New_York,3,28027 28083 28081 28082,1840014560
Methuen Town,Methuen Town,MA,Massachusetts,25009,Essex,42.734,-71.1889,50706,881,polygon,FALSE,TRUE,America/New_York,3,1844,1840031195
Sahuarita,Sahuarita,AZ,Arizona,4019,Pima,31.9323,-110.9654,50616,382,polygon,FALSE,TRUE,America/Phoenix,3,85629 85614,1840022102
Traverse City,Traverse City,MI,Michigan,26055,Grand Traverse,44.7547,-85.6035,50522,729,polygon,FALSE,TRUE,America/Detroit,3,49686 49684 49696,1840003946
Severn,Severn,MD,Maryland,24003,Anne Arundel,39.1355,-76.6958,50496,1064,polygon,FALSE,FALSE,America/New_York,3,21144 21077 21076,1840005925
Catalina Foothills,Catalina Foothills,AZ,Arizona,4019,Pima,32.3041,-110.8835,50454,465,polygon,FALSE,FALSE,America/Phoenix,3,85718 85750 85715 85728,1840018110
Galveston,Galveston,TX,Texas,48167,Galveston,29.2487,-94.891,50446,473,polygon,FALSE,TRUE,America/Chicago,3,77551 77550 77554 77552 77553 77555,1840020970
Country Club,Country Club,FL,Florida,12086,Miami-Dade,25.9407,-80.3102,50431,4664,polygon,FALSE,FALSE,America/New_York,2,33015 33017,1840029029
Cookeville,Cookeville,TN,Tennessee,47141,Putnam,36.1484,-85.5114,50408,378,polygon,FALSE,TRUE,America/Chicago,3,38501 38506 38505 38502 38503,1840014470
Mishawaka,Mishawaka,IN,Indiana,18141,St. Joseph,41.6736,-86.1669,50363,1101,polygon,FALSE,TRUE,America/Indiana/Indianapolis,3,46544 46545 46546,1840014695
Rowland Heights,Rowland Heights,CA,California,6037,Los Angeles,33.9716,-117.8911,50347,1486,polygon,FALSE,FALSE,America/Los_Angeles,3,91748 91789,1840019211
Plainfield,Plainfield,NJ,New Jersey,34039,Union,40.6154,-74.4157,50317,3260,polygon,FALSE,TRUE,America/New_York,2,07062 07063 07060 07061,1840001090
Bullhead City,Bullhead City,AZ,Arizona,4015,Mohave,35.1205,-114.546,50309,265,polygon,FALSE,TRUE,America/Phoenix,3,86442 86429 86430 86439,1840019748
Stillwater,Stillwater,OK,Oklahoma,40119,Payne,36.1316,-97.074,50299,657,polygon,FALSE,TRUE,America/Chicago,3,74078 74075 74074 74076 74077,1840021675
